x,y
3.1591796875,-18.019340880979776
1.9091796875,-2.6433341523060747
4.4091796875,-23.357211096913893
0.3466796875,-3.9288170656477712
2.8466796875,-15.403186564073629
1.5966796875,-3.087778281281552
4.0966796875,-25.16151143316234
0.9716796875,-4.232353427572783
3.4716796875,-21.07919655262902
2.2216796875,-2.729275064896349
4.7216796875,-16.200041877682573
0.1904296875,-3.551244990819364
2.6904296875,-14.391656430056777
1.4404296875,-3.405310412987014
3.9404296875,-24.77786599500488
0.8154296875,-4.346545986005858
3.3154296875,-19.53054293807694
2.0654296875,-2.6010540043492156
4.5654296875,-20.611686926688698
0.5029296875,-4.197645699406942
3.0029296875,-16.624640223653252
1.7529296875,-2.8193162733810846
4.2529296875,-24.77456445583639
1.1279296875,-4.016418657166675
3.6279296875,-22.561712463801747
2.3779296875,-3.0581385442473916
4.8779296875,-9.741905070466125
0.1123046875,-3.3326324428126037
2.6123046875,-13.971136526100501
1.3623046875,-3.5688640938631058
3.8623046875,-24.36843596703715
0.7373046875,-4.358570299487263
3.2373046875,-18.764770900527644
1.9873046875,-2.603051525460721
4.4873046875,-22.170624198098828
0.4248046875,-4.078440520943951
2.9248046875,-15.989521060772113
1.6748046875,-2.944675321441019
4.1748046875,-25.079737098773812
1.0498046875,-4.135425240710952
3.5498046875,-21.836215739019785
2.2998046875,-2.867063873726515
4.7998046875,-13.252276304825777
0.2685546875,-3.7517276111642213
2.7685546875,-14.869611603390545
1.5185546875,-3.2431480299256563
4.0185546875,-25.051195715077107
0.8935546875,-4.303705620907487
3.3935546875,-20.30606129340432
2.1435546875,-2.641785817005676
4.6435546875,-18.636882260770072
0.5810546875,-4.284531029878075
3.0810546875,-17.303384715192372
1.8310546875,-2.7171113794763864
4.3310546875,-24.212383193493473
1.2060546875,-3.879323186727014
3.7060546875,-23.238537076963347
2.4560546875,-3.3048597030630384
4.9560546875,-5.614386854543817
0.0732421875,-3.2185148986557417
2.5732421875,-13.782713648615555
1.3232421875,-3.6495118538560125
3.8232421875,-24.120519787119093
0.6982421875,-4.352496262737675
3.1982421875,-18.38890890799044
1.9482421875,-2.618699309923983
4.4482421875,-22.80784328670771
0.3857421875,-4.00727200502567
2.8857421875,-15.689980357369194
1.6357421875,-3.014350383605888
4.1357421875,-25.146539152668282
1.0107421875,-4.186880081284785
3.5107421875,-21.46064351508707
2.2607421875,-2.791681534704452
4.7607421875,-14.79318853687127
0.2294921875,-3.654110212996444
2.7294921875,-14.623544407442864
1.4794921875,-3.3237202509038752
3.9794921875,-24.933175637725867
0.8544921875,-4.328849417883249
3.3544921875,-19.91780514942684
2.1044921875,-2.6158164161031436
4.6044921875,-19.679090579802732
0.5419921875,-4.245208060555627
3.0419921875,-16.958929940143946
1.7919921875,-2.7649859394733207
4.2919921875,-24.52779238047293
1.1669921875,-3.9498653830366384
3.6669921875,-22.907350643541747
2.4169921875,-3.174422123790862
4.9169921875,-7.758811829530657
0.1513671875,-3.4438275952570203
2.6513671875,-14.174142503141823
1.4013671875,-3.487246170352322
3.9013671875,-24.588563970735052
0.7763671875,-4.356527580903575
3.2763671875,-19.14574127044746
2.0263671875,-2.596980428014902
4.5263671875,-21.44035785152171
0.4638671875,-4.141988050365073
